Basename,Row,Col,Pos,median_score,Adam,Caroline,Clem,Emma,Indira,JoshB,JoshW,Mark,Raf,Yuxuan
DSC_9235.TIF,1,1,5,3.0,5.0,,,,,,,2.0,,3.0
DSC_9235.TIF,1,1,6,3.0,4.0,,,,,,,3.0,,3.0
DSC_9235.TIF,1,3,1,2.0,4.0,,,,,,,2.0,,2.0
DSC_9235.TIF,2,2,3,2.0,3.0,,,,,,,2.0,,2.0
DSC_9235.TIF,2,2,4,2.0,3.0,,,,,,,2.0,,2.0
DSC_9235.TIF,3,1,2,2.0,2.0,,,,,,,1.0,,2.0
DSC_9235.TIF,3,1,5,4.0,6.0,,,,,,,4.0,,4.0
DSC_9235.TIF,3,3,2,3.0,3.0,,,,,,,2.0,,3.0
DSC_9235.TIF,3,3,3,1.0,1.0,,,,,,,,,1.0
DSC_9235.TIF,3,3,5,3.0,4.0,,,,,,,3.0,,3.0
DSC_9236.TIF,1,1,2,3.0,4.0,,,,,,,2.0,,3.0
DSC_9236.TIF,1,1,5,4.0,5.0,,,,,,,4.0,,4.0
DSC_9236.TIF,1,3,2,2.0,3.0,,,,,,,2.0,,2.0
DSC_9236.TIF,1,3,5,3.0,4.0,,,,,,,3.0,,3.0
DSC_9236.TIF,2,2,2,3.0,3.0,,,,,,,2.0,,3.0
DSC_9236.TIF,2,2,5,3.0,4.0,,,,,,,3.0,,3.0
DSC_9236.TIF,3,1,1,3.0,4.0,,,,,,,3.0,,3.0
DSC_9236.TIF,3,1,6,3.0,3.0,,,,,,,2.0,,3.0
DSC_9236.TIF,3,3,2,3.0,3.0,,,,,,,3.0,,3.0
DSC_9236.TIF,3,3,5,5.0,6.0,,,,,,,5.0,,5.0
DSC_9237.TIF,1,1,1,5.0,,4.0,,5.0,,,,6.0,,
DSC_9237.TIF,1,1,6,6.0,,5.0,,6.0,,,,6.0,,
DSC_9237.TIF,1,3,2,3.0,,3.0,,3.0,,,,4.0,,
DSC_9237.TIF,1,3,5,4.0,,3.0,,4.0,,,,4.0,,
DSC_9237.TIF,2,2,1,2.0,,2.0,,2.0,,,,3.0,,
DSC_9237.TIF,2,2,6,3.0,,1.0,,3.0,,,,3.0,,
DSC_9237.TIF,3,1,1,4.0,,3.0,,4.0,,,,4.0,,
DSC_9237.TIF,3,1,6,5.0,,4.0,,5.0,,,,6.0,,
DSC_9237.TIF,3,3,2,2.0,,2.0,,3.0,,,,2.0,,
DSC_9237.TIF,3,3,5,3.0,,3.0,,3.0,,,,4.0,,
DSC_9238.TIF,1,1,1,4.0,6.0,,,,,,,,4.0,4.0
DSC_9238.TIF,1,1,6,4.0,6.0,,,,,,,,4.0,4.0
DSC_9238.TIF,1,3,1,3.0,4.0,,,,,,,,1.0,3.0
DSC_9238.TIF,1,3,6,3.0,4.0,,,,,,,,2.0,3.0
DSC_9238.TIF,3,1,2,2.0,3.0,,,,,,,,1.0,2.0
DSC_9238.TIF,3,1,5,3.0,4.0,,,,,,,,1.0,3.0
DSC_9238.TIF,3,3,3,3.0,3.0,,,,,,,,2.0,3.0
DSC_9238.TIF,3,3,4,4.0,5.0,,,,,,,,4.0,4.0
DSC_9239.TIF,1,1,1,2.0,,,,,,4.0,2.0,,2.0,
DSC_9239.TIF,1,1,2,2.0,,,,,,4.0,2.0,,2.0,
DSC_9239.TIF,1,1,3,1.0,,,,,,3.0,1.0,,1.0,
DSC_9239.TIF,1,1,5,1.0,,,,,,4.0,1.0,,1.0,
DSC_9239.TIF,1,3,1,4.0,,,,,,5.0,3.0,,4.0,
DSC_9239.TIF,1,3,2,1.0,,,,,,2.0,0.0,,1.0,
DSC_9239.TIF,1,3,3,0.0,,,,,,1.0,0.0,,0.0,
DSC_9239.TIF,1,3,6,3.0,,,,,,5.0,2.0,,3.0,
DSC_9239.TIF,2,2,3,2.0,,,,,,3.0,1.0,,2.0,
DSC_9239.TIF,2,2,4,1.0,,,,,,3.0,1.0,,1.0,
DSC_9239.TIF,2,2,5,3.0,,,,,,3.0,2.0,,3.0,
DSC_9239.TIF,2,2,6,4.0,,,,,,4.0,4.0,,4.0,
DSC_9239.TIF,3,1,1,3.0,,,,,,4.0,2.0,,3.0,
DSC_9239.TIF,3,1,4,1.0,,,,,,2.0,1.0,,1.0,
DSC_9239.TIF,3,1,5,3.0,,,,,,3.0,3.0,,3.0,
DSC_9239.TIF,3,1,6,3.0,,,,,,4.0,3.0,,2.0,
DSC_9239.TIF,3,3,1,1.0,,,,,,2.0,1.0,,1.0,
DSC_9239.TIF,3,3,2,2.0,,,,,,3.0,1.0,,2.0,
DSC_9239.TIF,3,3,3,1.0,,,,,,2.0,1.0,,1.0,
DSC_9239.TIF,3,3,5,3.0,,,,,,4.0,2.0,,3.0,
DSC_9240.TIF,1,1,3,4.0,6.0,,,4.0,,,,4.0,,
DSC_9240.TIF,1,1,4,4.0,6.0,,,3.0,,,,4.0,,
DSC_9240.TIF,1,1,5,4.0,5.0,,,4.0,,,,4.0,,
DSC_9240.TIF,1,1,6,4.0,4.0,,,3.0,,,,4.0,,
DSC_9240.TIF,1,3,1,4.0,4.0,,,3.0,,,,4.0,,
DSC_9240.TIF,1,3,2,3.0,4.0,,,3.0,,,,3.0,,
DSC_9240.TIF,1,3,3,3.0,4.0,,,2.0,,,,3.0,,
DSC_9240.TIF,1,3,6,3.0,4.0,,,2.0,,,,3.0,,
DSC_9240.TIF,2,2,1,1.0,1.0,,,1.0,,,,1.0,,
DSC_9240.TIF,2,2,3,3.0,3.0,,,3.0,,,,3.0,,
DSC_9240.TIF,2,2,4,3.0,3.0,,,3.0,,,,2.0,,
DSC_9240.TIF,3,1,2,2.0,3.0,,,2.0,,,,1.0,,
DSC_9240.TIF,3,1,4,1.0,1.0,,,1.0,,,,1.0,,
DSC_9240.TIF,3,1,5,3.0,3.0,,,3.0,,,,2.0,,
DSC_9240.TIF,3,1,6,1.0,2.0,,,1.0,,,,1.0,,
DSC_9240.TIF,3,3,1,1.0,2.0,,,0.0,,,,1.0,,
DSC_9240.TIF,3,3,2,2.0,3.0,,,2.0,,,,1.0,,
DSC_9240.TIF,3,3,3,4.0,4.0,,,4.0,,,,3.0,,
DSC_9240.TIF,3,3,4,3.0,3.0,,,3.0,,,,2.0,,
DSC_9241.TIF,1,1,2,3.0,4.0,,,3.0,,,,3.0,,
DSC_9241.TIF,1,1,4,3.0,3.0,,,4.0,,,,3.0,,
DSC_9241.TIF,1,1,5,3.0,4.0,,,3.0,,,,3.0,,
DSC_9241.TIF,1,1,6,3.0,4.0,,,3.0,,,,3.0,,
DSC_9241.TIF,1,3,2,1.0,2.0,,,1.0,,,,1.0,,
DSC_9241.TIF,1,3,5,3.0,3.0,,,3.0,,,,,,
DSC_9241.TIF,2,2,3,2.0,3.0,,,2.0,,,,2.0,,
DSC_9241.TIF,2,2,5,4.0,4.0,,,4.0,,,,3.0,,
DSC_9241.TIF,2,2,6,4.0,5.0,,,4.0,,,,3.0,,
DSC_9241.TIF,3,1,1,4.0,4.0,,,4.0,,,,4.0,,
DSC_9241.TIF,3,1,2,3.0,3.0,,,3.0,,,,3.0,,
DSC_9241.TIF,3,1,3,3.0,4.0,,,3.0,,,,3.0,,
DSC_9241.TIF,3,3,1,4.0,4.0,,,4.0,,,,3.0,,
DSC_9241.TIF,3,3,2,3.0,4.0,,,3.0,,,,3.0,,
DSC_9241.TIF,3,3,3,2.0,4.0,,,1.0,,,,2.0,,
DSC_9241.TIF,3,3,4,4.0,5.0,,,4.0,,,,4.0,,
DSC_9242.TIF,1,1,2,2.0,,,,,,,2.0,,2.0,3.0
DSC_9242.TIF,1,1,4,3.0,,,,,,,3.0,,2.0,4.0
DSC_9242.TIF,1,1,5,2.0,,,,,,,2.0,,1.0,3.0
DSC_9242.TIF,1,1,6,2.0,,,,,,,2.0,,2.0,3.0
DSC_9242.TIF,1,3,1,0.0,,,,,,,1.0,,0.0,0.0
DSC_9242.TIF,1,3,2,1.0,,,,,,,2.0,,1.0,1.0
DSC_9242.TIF,1,3,3,1.0,,,,,,,1.0,,1.0,1.0
DSC_9242.TIF,1,3,6,1.0,,,,,,,1.0,,1.0,1.0
DSC_9242.TIF,2,2,1,4.0,,,,,,,4.0,,4.0,3.0
DSC_9242.TIF,2,2,4,3.0,,,,,,,3.0,,4.0,3.0
DSC_9242.TIF,2,2,5,4.0,,,,,,,4.0,,5.0,4.0
DSC_9242.TIF,2,2,6,0.0,,,,,,,0.0,,0.0,0.0
DSC_9242.TIF,3,1,3,5.0,,,,,,,5.0,,5.0,5.0
DSC_9242.TIF,3,1,4,4.0,,,,,,,4.0,,5.0,4.0
DSC_9242.TIF,3,1,5,6.0,,,,,,,6.0,,6.0,6.0
DSC_9242.TIF,3,1,6,6.0,,,,,,,6.0,,6.0,5.0
DSC_9242.TIF,3,3,1,1.0,,,,,,,1.0,,1.0,0.0
DSC_9242.TIF,3,3,2,0.0,,,,,,,0.0,,1.0,0.0
DSC_9242.TIF,3,3,3,0.0,,,,,,,0.0,,1.0,0.0
DSC_9242.TIF,3,3,6,1.0,,,,,,,1.0,,1.0,1.0
_DSC0023.tif,1,1,1,3.0,,3.0,,,,2.0,3.0,,,
_DSC0023.tif,1,1,2,0.0,,0.0,,,,0.0,0.0,,,
_DSC0023.tif,1,1,3,2.0,,2.0,,,,2.0,1.0,,,
_DSC0023.tif,1,1,4,0.0,,0.0,,,,0.0,0.0,,,
_DSC0023.tif,1,1,5,0.0,,0.0,,,,0.0,0.0,,,
_DSC0023.tif,1,1,6,0.0,,1.0,,,,0.0,0.0,,,
_DSC0023.tif,1,1,7,0.0,,0.0,,,,0.0,0.0,,,
_DSC0023.tif,1,1,8,0.0,,1.0,,,,0.0,0.0,,,
_DSC0023.tif,1,2,1,3.0,,3.0,,,,3.0,3.0,,,
_DSC0023.tif,1,2,2,0.0,,0.0,,,,0.0,0.0,,,
_DSC0023.tif,1,2,3,0.0,,0.0,,,,0.0,0.0,,,
_DSC0023.tif,1,2,4,0.0,,0.0,,,,0.0,0.0,,,
_DSC0023.tif,1,2,5,0.0,,0.0,,,,0.0,0.0,,,
_DSC0023.tif,1,2,6,0.0,,0.0,,,,0.0,0.0,,,
_DSC0023.tif,1,2,7,0.0,,0.0,,,,0.0,0.0,,,
_DSC0023.tif,1,2,8,0.0,,0.0,,,,0.0,0.0,,,
_DSC0023.tif,1,3,1,0.0,,0.0,,,,0.0,0.0,,,
_DSC0023.tif,1,3,2,4.0,,4.0,,,,4.0,4.0,,,
_DSC0023.tif,1,3,3,0.0,,0.0,,,,0.0,0.0,,,
_DSC0023.tif,1,3,4,0.0,,0.0,,,,0.0,0.0,,,
_DSC0023.tif,1,3,5,0.0,,0.0,,,,0.0,0.0,,,
_DSC0023.tif,1,3,6,1.0,,1.0,,,,1.0,1.0,,,
_DSC0023.tif,1,3,7,0.0,,1.0,,,,0.0,0.0,,,
_DSC0023.tif,1,3,8,0.0,,0.0,,,,0.0,0.0,,,
_DSC0023.tif,1,4,1,0.0,,0.0,,,,0.0,0.0,,,
_DSC0023.tif,1,4,2,1.0,,2.0,,,,1.0,1.0,,,
_DSC0023.tif,1,4,3,0.0,,0.0,,,,0.0,0.0,,,
_DSC0023.tif,1,4,4,0.0,,1.0,,,,0.0,0.0,,,
_DSC0023.tif,1,4,5,0.0,,1.0,,,,0.0,0.0,,,
_DSC0023.tif,1,4,6,0.0,,1.0,,,,0.0,0.0,,,
_DSC0023.tif,1,4,7,0.0,,1.0,,,,0.0,0.0,,,
_DSC0023.tif,1,4,8,0.0,,1.0,,,,0.0,0.0,,,
_DSC0023.tif,2,1,1,0.0,,0.0,,,,0.0,0.0,,,
_DSC0023.tif,2,1,2,0.0,,1.0,,,,0.0,0.0,,,
_DSC0023.tif,2,1,3,3.0,,3.0,,,,3.0,3.0,,,
_DSC0023.tif,2,1,4,0.0,,1.0,,,,0.0,0.0,,,
_DSC0023.tif,2,1,5,0.0,,1.0,,,,0.0,0.0,,,
_DSC0023.tif,2,1,6,0.0,,1.0,,,,0.0,0.0,,,
_DSC0023.tif,2,1,7,1.0,,1.0,,,,1.0,0.0,,,
_DSC0023.tif,2,1,8,0.0,,0.0,,,,0.0,0.0,,,
_DSC0023.tif,2,2,1,0.0,,0.0,,,,0.0,0.0,,,
_DSC0023.tif,2,2,2,0.0,,0.0,,,,0.0,0.0,,,
_DSC0023.tif,2,2,3,3.0,,3.0,,,,3.0,3.0,,,
_DSC0023.tif,2,2,4,0.0,,1.0,,,,0.0,0.0,,,
_DSC0023.tif,2,2,5,0.0,,1.0,,,,0.0,0.0,,,
_DSC0023.tif,2,2,6,0.0,,0.0,,,,0.0,0.0,,,
_DSC0023.tif,2,2,7,1.0,,2.0,,,,1.0,1.0,,,
_DSC0023.tif,2,2,8,0.0,,1.0,,,,0.0,0.0,,,
_DSC0023.tif,2,3,1,1.0,,1.0,,,,1.0,0.0,,,
_DSC0023.tif,2,3,2,0.0,,0.0,,,,0.0,0.0,,,
_DSC0023.tif,2,3,3,0.0,,0.0,,,,0.0,0.0,,,
_DSC0023.tif,2,3,4,0.0,,0.0,,,,0.0,0.0,,,
_DSC0023.tif,2,3,5,2.0,,2.0,,,,2.0,2.0,,,
_DSC0023.tif,2,3,6,0.0,,2.0,,,,0.0,0.0,,,
_DSC0023.tif,2,3,7,0.0,,1.0,,,,0.0,0.0,,,
_DSC0023.tif,2,3,8,0.0,,0.0,,,,0.0,0.0,,,
_DSC0023.tif,2,4,1,0.0,,1.0,,,,0.0,0.0,,,
_DSC0023.tif,2,4,2,0.0,,0.0,,,,0.0,0.0,,,
_DSC0023.tif,2,4,3,0.0,,1.0,,,,0.0,0.0,,,
_DSC0023.tif,2,4,4,0.0,,1.0,,,,0.0,0.0,,,
_DSC0023.tif,2,4,5,2.0,,2.0,,,,2.0,1.0,,,
_DSC0023.tif,2,4,6,0.0,,1.0,,,,0.0,0.0,,,
_DSC0023.tif,2,4,7,1.0,,1.0,,,,1.0,0.0,,,
_DSC0023.tif,2,4,8,0.0,,1.0,,,,0.0,0.0,,,
_DSC0024.tif,1,1,1,0.0,,,,,,,0.0,,0.0,0.0
_DSC0024.tif,1,1,2,0.0,,,,,,,0.0,,0.0,0.0
_DSC0024.tif,1,1,3,0.0,,,,,,,0.0,,0.0,0.0
_DSC0024.tif,1,1,4,4.0,,,,,,,3.0,,4.0,4.0
_DSC0024.tif,1,1,5,0.0,,,,,,,0.0,,0.0,0.0
_DSC0024.tif,1,1,6,0.0,,,,,,,0.0,,0.0,0.0
_DSC0024.tif,1,1,7,0.0,,,,,,,0.0,,0.0,0.0
_DSC0024.tif,1,1,8,0.0,,,,,,,0.0,,0.0,0.0
_DSC0024.tif,1,2,1,1.0,,,,,,,1.0,,0.0,2.0
_DSC0024.tif,1,2,2,0.0,,,,,,,0.0,,0.0,0.0
_DSC0024.tif,1,2,3,0.0,,,,,,,0.0,,0.0,0.0
_DSC0024.tif,1,2,4,3.0,,,,,,,2.0,,5.0,3.0
_DSC0024.tif,1,2,5,1.0,,,,,,,1.0,,1.0,2.0
_DSC0024.tif,1,2,6,0.0,,,,,,,0.0,,0.0,0.0
_DSC0024.tif,1,2,7,0.0,,,,,,,0.0,,0.0,0.0
_DSC0024.tif,1,2,8,1.0,,,,,,,1.0,,1.0,2.0
_DSC0024.tif,1,3,1,0.0,,,,,,,0.0,,0.0,0.0
_DSC0024.tif,1,3,2,0.0,,,,,,,0.0,,0.0,0.0
_DSC0024.tif,1,3,3,0.0,,,,,,,0.0,,0.0,0.0
_DSC0024.tif,1,3,4,0.0,,,,,,,0.0,,0.0,0.0
_DSC0024.tif,1,3,5,0.0,,,,,,,0.0,,0.0,0.0
_DSC0024.tif,1,3,6,5.0,,,,,,,4.0,,5.0,5.0
_DSC0024.tif,1,3,7,0.0,,,,,,,0.0,,0.0,0.0
_DSC0024.tif,1,3,8,0.0,,,,,,,0.0,,0.0,0.0
_DSC0024.tif,1,4,1,0.0,,,,,,,0.0,,0.0,0.0
_DSC0024.tif,1,4,2,0.0,,,,,,,0.0,,0.0,0.0
_DSC0024.tif,1,4,3,0.0,,,,,,,0.0,,0.0,0.0
_DSC0024.tif,1,4,4,2.0,,,,,,,1.0,,4.0,2.0
_DSC0024.tif,1,4,5,0.0,,,,,,,0.0,,0.0,0.0
_DSC0024.tif,1,4,6,3.0,,,,,,,3.0,,5.0,2.0
_DSC0024.tif,1,4,7,0.0,,,,,,,0.0,,0.0,0.0
_DSC0024.tif,1,4,8,0.0,,,,,,,0.0,,0.0,0.0
_DSC0024.tif,2,1,1,2.0,,,,,,,2.0,,4.0,2.0
_DSC0024.tif,2,1,2,0.0,,,,,,,0.0,,0.0,0.0
_DSC0024.tif,2,1,3,0.0,,,,,,,0.0,,0.0,0.0
_DSC0024.tif,2,1,4,0.0,,,,,,,0.0,,0.0,0.0
_DSC0024.tif,2,1,5,0.0,,,,,,,0.0,,0.0,0.0
_DSC0024.tif,2,1,6,0.0,,,,,,,0.0,,0.0,0.0
_DSC0024.tif,2,1,7,3.0,,,,,,,3.0,,5.0,2.0
_DSC0024.tif,2,1,8,0.0,,,,,,,0.0,,0.0,0.0
_DSC0024.tif,2,2,1,0.0,,,,,,,0.0,,0.0,0.0
_DSC0024.tif,2,2,2,0.0,,,,,,,0.0,,0.0,0.0
_DSC0024.tif,2,2,3,0.0,,,,,,,0.0,,0.0,0.0
_DSC0024.tif,2,2,4,0.0,,,,,,,0.0,,0.0,0.0
_DSC0024.tif,2,2,5,0.0,,,,,,,0.0,,0.0,0.0
_DSC0024.tif,2,2,6,0.0,,,,,,,0.0,,0.0,0.0
_DSC0024.tif,2,2,7,3.0,,,,,,,3.0,,5.0,3.0
_DSC0024.tif,2,2,8,0.0,,,,,,,0.0,,0.0,0.0
_DSC0024.tif,2,3,1,1.0,,,,,,,0.0,,1.0,1.0
_DSC0024.tif,2,3,2,0.0,,,,,,,0.0,,0.0,1.0
_DSC0024.tif,2,3,3,0.0,,,,,,,0.0,,0.0,0.0
_DSC0024.tif,2,3,4,0.0,,,,,,,0.0,,0.0,0.0
_DSC0024.tif,2,3,5,0.0,,,,,,,0.0,,0.0,0.0
_DSC0024.tif,2,3,6,0.0,,,,,,,0.0,,0.0,0.0
_DSC0024.tif,2,3,7,0.0,,,,,,,0.0,,0.0,0.0
_DSC0024.tif,2,3,8,4.0,,,,,,,4.0,,5.0,4.0
_DSC0024.tif,2,4,1,0.0,,,,,,,0.0,,0.0,0.0
_DSC0024.tif,2,4,2,3.0,,,,,,,3.0,,4.0,3.0
_DSC0024.tif,2,4,3,0.0,,,,,,,0.0,,0.0,0.0
_DSC0024.tif,2,4,4,0.0,,,,,,,0.0,,0.0,1.0
_DSC0024.tif,2,4,5,0.0,,,,,,,0.0,,0.0,0.0
_DSC0024.tif,2,4,6,0.0,,,,,,,0.0,,0.0,0.0
_DSC0024.tif,2,4,7,0.0,,,,,,,0.0,,0.0,0.0
_DSC0024.tif,2,4,8,4.0,,,,,,,3.0,,5.0,4.0
_DSC0025-AVRPib.tif,1,1,1,0.0,,,,,,0.0,0.0,,0.0,
_DSC0025-AVRPib.tif,1,1,2,0.0,,,,,,0.0,0.0,,0.0,
_DSC0025-AVRPib.tif,1,2,1,1.0,,,,,,2.0,1.0,,1.0,
_DSC0025-AVRPib.tif,1,2,2,0.0,,,,,,0.0,0.0,,0.0,
_DSC0025-AVRPib.tif,1,3,1,0.0,,,,,,2.0,0.0,,0.0,
_DSC0025-AVRPib.tif,1,3,2,0.0,,,,,,0.0,0.0,,0.0,
_DSC0025-AVRPib.tif,1,4,1,0.0,,,,,,0.0,0.0,,0.0,
_DSC0025-AVRPib.tif,1,4,2,0.0,,,,,,0.0,0.0,,0.0,
_DSC0138.tif,1,1,1,5.0,6.0,,,5.0,,,,5.0,,
_DSC0138.tif,1,1,2,0.0,0.0,,,0.0,,,,0.0,,
_DSC0138.tif,1,1,3,0.0,0.0,,,0.0,,,,0.0,,
_DSC0138.tif,1,1,4,0.0,0.0,,,0.0,,,,0.0,,
_DSC0138.tif,1,1,5,0.0,0.0,,,0.0,,,,0.0,,
_DSC0138.tif,1,1,6,0.0,0.0,,,0.0,,,,0.0,,
_DSC0138.tif,1,1,7,0.0,0.0,,,0.0,,,,0.0,,
_DSC0138.tif,1,1,8,0.0,0.0,,,0.0,,,,0.0,,
_DSC0138.tif,1,2,1,6.0,6.0,,,6.0,,,,5.0,,
_DSC0138.tif,1,2,2,0.0,0.0,,,,,,,0.0,,
_DSC0138.tif,1,2,3,0.0,0.0,,,0.0,,,,0.0,,
_DSC0138.tif,1,2,4,0.0,0.0,,,0.0,,,,0.0,,
_DSC0138.tif,1,2,5,0.0,0.0,,,0.0,,,,0.0,,
_DSC0138.tif,1,2,6,0.0,0.0,,,0.0,,,,0.0,,
_DSC0138.tif,1,2,7,0.0,0.0,,,0.0,,,,0.0,,
_DSC0138.tif,1,2,8,0.0,0.0,,,0.0,,,,0.0,,
_DSC0138.tif,1,3,1,0.0,0.0,,,0.0,,,,0.0,,
_DSC0138.tif,1,3,2,5.0,5.0,,,5.0,,,,5.0,,
_DSC0138.tif,1,3,3,0.0,0.0,,,0.0,,,,0.0,,
_DSC0138.tif,1,3,4,0.0,0.0,,,0.0,,,,0.0,,
_DSC0138.tif,1,3,5,0.0,0.0,,,0.0,,,,0.0,,
_DSC0138.tif,1,3,6,0.0,1.0,,,0.0,,,,0.0,,
_DSC0138.tif,1,3,7,0.0,0.0,,,0.0,,,,0.0,,
_DSC0138.tif,1,3,8,0.0,0.0,,,0.0,,,,0.0,,
_DSC0138.tif,1,4,1,0.0,0.0,,,0.0,,,,0.0,,
_DSC0138.tif,1,4,2,3.0,3.0,,,4.0,,,,3.0,,
_DSC0138.tif,1,4,3,0.0,0.0,,,0.0,,,,0.0,,
_DSC0138.tif,1,4,4,0.0,0.0,,,0.0,,,,0.0,,
_DSC0138.tif,1,4,5,0.0,0.0,,,0.0,,,,0.0,,
_DSC0138.tif,1,4,6,0.0,0.0,,,0.0,,,,0.0,,
_DSC0138.tif,1,4,7,0.0,0.0,,,0.0,,,,0.0,,
_DSC0138.tif,1,4,8,0.0,0.0,,,0.0,,,,0.0,,
_DSC0138.tif,2,1,1,0.0,0.0,,,0.0,,,,0.0,,
_DSC0138.tif,2,1,2,0.0,0.0,,,0.0,,,,0.0,,
_DSC0138.tif,2,1,3,4.0,4.0,,,5.0,,,,4.0,,
_DSC0138.tif,2,1,4,0.0,0.0,,,0.0,,,,0.0,,
_DSC0138.tif,2,1,5,0.0,0.0,,,0.0,,,,0.0,,
_DSC0138.tif,2,1,6,0.0,0.0,,,0.0,,,,0.0,,
_DSC0138.tif,2,1,7,2.0,2.0,,,2.0,,,,1.0,,
_DSC0138.tif,2,1,8,0.0,0.0,,,0.0,,,,0.0,,
_DSC0138.tif,2,2,1,0.0,0.0,,,0.0,,,,0.0,,
_DSC0138.tif,2,2,2,0.0,0.0,,,0.0,,,,0.0,,
_DSC0138.tif,2,2,3,5.0,5.0,,,5.0,,,,5.0,,
_DSC0138.tif,2,2,4,0.0,1.0,,,0.0,,,,0.0,,
_DSC0138.tif,2,2,5,1.0,1.0,,,1.0,,,,0.0,,
_DSC0138.tif,2,2,6,0.0,0.0,,,0.0,,,,0.0,,
_DSC0138.tif,2,2,8,0.0,0.0,,,0.0,,,,0.0,,
_DSC0138.tif,2,3,1,0.0,0.0,,,0.0,,,,0.0,,
_DSC0138.tif,2,3,2,0.0,0.0,,,0.0,,,,0.0,,
_DSC0138.tif,2,3,3,0.0,0.0,,,0.0,,,,0.0,,
_DSC0138.tif,2,3,4,6.0,6.0,,,6.0,,,,6.0,,
_DSC0138.tif,2,3,5,0.0,0.0,,,0.0,,,,0.0,,
_DSC0138.tif,2,3,6,0.0,1.0,,,0.0,,,,0.0,,
_DSC0138.tif,2,3,7,0.0,0.0,,,0.0,,,,0.0,,
_DSC0138.tif,2,3,8,1.0,2.0,,,1.0,,,,1.0,,
_DSC0138.tif,2,4,1,0.0,0.0,,,0.0,,,,0.0,,
_DSC0138.tif,2,4,2,0.0,0.0,,,0.0,,,,0.0,,
_DSC0138.tif,2,4,3,0.0,0.0,,,0.0,,,,0.0,,
_DSC0138.tif,2,4,4,4.0,4.0,,,4.0,,,,4.0,,
_DSC0138.tif,2,4,5,0.0,0.0,,,0.0,,,,0.0,,
_DSC0138.tif,2,4,6,1.0,1.0,,,1.0,,,,0.0,,
_DSC0138.tif,2,4,7,0.0,0.0,,,0.0,,,,0.0,,
_DSC0138.tif,2,4,8,2.0,2.0,,,2.0,,,,1.0,,
_DSC0139.tif,1,1,1,1.0,1.0,,,1.0,,,,2.0,,
_DSC0139.tif,1,1,2,0.0,0.0,,,0.0,,,,0.0,,
_DSC0139.tif,1,1,3,0.0,0.0,,,0.0,,,,0.0,,
_DSC0139.tif,1,1,4,0.0,0.0,,,0.0,,,,0.0,,
_DSC0139.tif,1,1,5,3.0,4.0,,,3.0,,,,3.0,,
_DSC0139.tif,1,1,6,0.0,0.0,,,0.0,,,,0.0,,
_DSC0139.tif,1,1,7,0.0,0.0,,,0.0,,,,0.0,,
_DSC0139.tif,1,1,8,0.0,0.0,,,0.0,,,,0.0,,
_DSC0139.tif,1,2,1,1.0,1.0,,,1.0,,,,1.0,,
_DSC0139.tif,1,2,2,0.0,0.0,,,0.0,,,,0.0,,
_DSC0139.tif,1,2,3,0.0,0.0,,,0.0,,,,0.0,,
_DSC0139.tif,1,2,4,0.0,0.0,,,0.0,,,,0.0,,
_DSC0139.tif,1,2,5,4.0,4.0,,,3.0,,,,5.0,,
_DSC0139.tif,1,2,6,0.0,0.0,,,0.0,,,,0.0,,
_DSC0139.tif,1,2,7,0.0,0.0,,,0.0,,,,0.0,,
_DSC0139.tif,1,2,8,0.0,0.0,,,0.0,,,,0.0,,
_DSC0139.tif,1,3,1,0.0,0.0,,,0.0,,,,0.0,,
_DSC0139.tif,1,3,2,2.0,2.0,,,2.0,,,,1.0,,
_DSC0139.tif,1,3,3,0.0,0.0,,,0.0,,,,0.0,,
_DSC0139.tif,1,3,4,0.0,0.0,,,0.0,,,,0.0,,
_DSC0139.tif,1,3,5,0.0,0.0,,,0.0,,,,0.0,,
_DSC0139.tif,1,3,6,4.0,4.0,,,4.0,,,,4.0,,
_DSC0139.tif,1,3,7,0.0,0.0,,,0.0,,,,0.0,,
_DSC0139.tif,1,3,8,1.0,1.0,,,1.0,,,,1.0,,
_DSC0139.tif,1,4,1,0.0,0.0,,,0.0,,,,0.0,,
_DSC0139.tif,1,4,2,1.0,2.0,,,1.0,,,,1.0,,
_DSC0139.tif,1,4,3,0.0,0.0,,,0.0,,,,0.0,,
_DSC0139.tif,1,4,4,0.0,0.0,,,0.0,,,,0.0,,
_DSC0139.tif,1,4,5,0.0,0.0,,,0.0,,,,0.0,,
_DSC0139.tif,1,4,6,6.0,5.0,,,6.0,,,,6.0,,
_DSC0139.tif,1,4,7,0.0,0.0,,,0.0,,,,0.0,,
_DSC0139.tif,1,4,8,2.0,2.0,,,2.0,,,,2.0,,
_DSC0139.tif,2,1,1,0.0,0.0,,,0.0,,,,0.0,,
_DSC0139.tif,2,1,2,0.0,0.0,,,1.0,,,,0.0,,
_DSC0139.tif,2,1,3,2.0,2.0,,,2.0,,,,1.0,,
_DSC0139.tif,2,1,4,0.0,0.0,,,0.0,,,,0.0,,
_DSC0139.tif,2,1,5,0.0,0.0,,,0.0,,,,0.0,,
_DSC0139.tif,2,1,6,0.0,0.0,,,0.0,,,,0.0,,
_DSC0139.tif,2,1,7,6.0,6.0,,,6.0,,,,6.0,,
_DSC0139.tif,2,1,8,0.0,0.0,,,0.0,,,,0.0,,
_DSC0139.tif,2,2,1,1.0,1.0,,,1.0,,,,1.0,,
