pairwise_dist,pairwise_nearmiss
0.5194408038444736,0.904434250764526
0.5207514198339886,0.9049803407601572
0.5206422018348624,0.9071647007426824
0.5150720838794234,0.9033420707732636
0.5171472258628222,0.903560506771516
0.5155089558759284,0.9048711227610312
0.5150720838794234,0.9013761467889908
0.5216251638269986,0.9030144167758848
0.5242463958060288,0.9073831367409348
0.5147444298820446,0.9043250327653998
0.5159458278724334,0.9062909567496724
0.5231542158147662,0.9067278287461774
0.5143075578855395,0.9041065967671472
0.5156181738750546,0.904434250764526
0.5138706858890344,0.9034512887723896
0.5171472258628221,0.903997378768021
0.5214067278287462,0.9058540847531672
0.5220620358235036,0.903560506771516
0.5131061598951507,0.9020314547837484
0.518348623853211,0.9036697247706422
0.5195500218435998,0.9025775447793796
0.520096111839231,0.908256880733945
0.518348623853211,0.9033420707732636
0.5121231979030144,0.903560506771516
0.5214067278287462,0.9056356487549148
0.5147444298820446,0.9018130187854958
0.5084097859327217,0.903123634775011
