agreement_dist,agreement_nearmiss
0.7340145023071852,0.9685783344319928
0.7374203471764448,0.9669303449791254
0.7320448056226664,0.9680430485394246
0.7395890561476761,0.9675859795626854
0.7339046363436608,0.9667106130520764
0.7363276960245991,0.96760377772897
0.734072934973638,0.968036028119508
0.7356107205623902,0.969463971880492
0.7371428571428571,0.9692307692307692
0.7375013734754423,0.9694539061641578
0.7365644576327068,0.9685679745026926
0.7373160553481222,0.9681528662420382
0.7359920896506262,0.9678092726873214
0.7357951423233322,0.9675788548192108
0.7349357918999012,0.9679508286686423
0.7363736263736264,0.9676923076923076
0.7394985704860347,0.968220804926325
0.7373681898066784,0.969134446397188
0.7386813186813187,0.9671428571428572
0.737108301264431,0.9664650907091809
0.7377031181379008,0.9675010979358806
0.7375535773161886,0.967798659193318
0.7349291753596134,0.9669485011529592
0.7327548330404218,0.967816344463972
0.7335237258347979,0.968365553602812
0.7375013734754423,0.9692341500933964
0.7336043062726574,0.967483247281116
0.736402593121635,0.968904515987254
0.7386912604303909,0.9680500658761528
0.734696120452797,0.968018463567425
0.7346221441124781,0.968695079086116
0.7341980872815214,0.9668022424975268
0.7368594677809545,0.9687706179898834
0.7376221319574048,0.9675046657152268
0.7365585486531061,0.9683342495876855
0.7381318681318682,0.9672527472527472
0.7363855950812472,0.9681598594642072
0.737912087912088,0.966043956043956
0.7355689939527212,0.9673446948873008
0.7376455084559631,0.9685921370524928
0.7351517817861857,0.9686537615486142
0.7379227053140096,0.9685990338164252
0.7385190068116897,0.9681388705778948
0.7393167087773261,0.9680325167527188
0.7353393367010762,0.967274324621129
