loo_exact_dist,loo_nearmiss_dist
0.3682187568636064,0.8902921150889523
0.36586438070117594,0.8854819210902297
0.36749038989566174,0.8859967051070841
0.3637862796833773,0.8899516270888302
0.36516483516483517,0.8851648351648351
0.36945054945054945,0.8887912087912088
0.36592332198176425,0.8867406349555091
0.3713877595868586,0.8866058674870894
0.3683227082875357,0.8843701912508244
0.36661535078073454,0.8899274246756103
0.3686580276740611,0.8878761256314518
0.3750274303269695,0.8899495281983761
0.37,0.8838461538461538
0.3654353562005277,0.8895118733509235
0.3659714599341383,0.8826564215148189
0.3687912087912088,0.8853846153846154
0.3635264372870177,0.8875453446191052
0.3589799956034293,0.8882171905913387
0.3674321503131524,0.8914405010438413
0.37056562328390996,0.8868753432180121
0.366472591453367,0.8880588816873558
0.3669452386188696,0.8880580602595117
0.36774406332453824,0.8896218117854002
0.3735733099209833,0.8857550482879719
0.36381600614776594,0.889669557580415
0.371334431630972,0.884898407468424
0.3651839648544756,0.8915980230642504
0.3639758374519495,0.8887424492037342
0.36589385781782224,0.8901219646192726
0.3583287520615723,0.8873007146783948
0.3706309078918444,0.885249505385799
0.37067545304777594,0.887095002745744
0.36453526697429134,0.8866183256427159
0.37350192413413963,0.8859813084112149
0.36986150802374146,0.8888766761925698
0.3628367234744365,0.8881803188565146
0.363286828518071,0.8881687355816764
0.37026046818331687,0.8888888888888888
0.37107401713156163,0.8863386777948605
0.3625288113269674,0.8900230490615739
0.37160751565762007,0.8858367212394243
0.3665934065934066,0.8878021978021978
0.36711365135194546,0.8940426467355462
0.3657732864674868,0.8879613356766256
0.36924260745300647,0.8853468176321865
0.37210069253600087,0.8895240189073321
0.36568476588261156,0.8844801055176962
0.3698780621773042,0.8867406349555091
0.36796394019349166,0.8879727352682498
0.3704640422256433,0.884539256652738
0.36629312239068335,0.8870577894968139
0.36598221148567034,0.8847040737893928
0.36426608026388124,0.8865310610225399
0.3670733047587647,0.8869106495219254
0.3701055873295205,0.8872635283765948
0.36382604875905994,0.881945969690314
0.3727192789624093,0.885249505385799
0.3633867779486053,0.8853503184713376
0.3679234912608552,0.8911729141475212
0.36479507746401496,0.8840786726733326
0.36725274725274726,0.8868131868131868
0.3705371855432275,0.8855322421179831
0.370801317233809,0.8844127332601537
0.37064703943754806,0.8912446446226518
0.37462899857095744,0.887985050016489
0.3692713484998352,0.8860314320254973
0.3682302537624959,0.888498297264638
0.3646851994286342,0.8895725744423689
0.3683052897833498,0.8865061035961729
0.3612392880685564,0.8871676554603384
0.36630398944939,0.8861413342125508
0.3698735568993953,0.8886201209455745
0.3706631532718489,0.8864734299516909
0.36100131752305664,0.886253842775582
0.3669523181718304,0.8881564491320589
0.36961301671064206,0.8862137203166227
0.36996699669967,0.8910891089108911
0.37688166135589496,0.888363916053181
0.36342668863261945,0.8817133443163098
0.365695437053326,0.8865310610225399
0.36812582490101187,0.8885833699956005
0.36954370533260034,0.8866410115448048
0.3679120879120879,0.8898901098901099
0.3641650208470485,0.8858898398068905
0.36241758241758243,0.8830769230769231
0.35811552822314957,0.8873270371183835
0.367443394152561,0.8860189052539019
0.37077294685990336,0.8858146684233641
0.36919019887924404,0.890341720690034
0.3697682082829836,0.8855322421179831
0.37064703943754806,0.8888278589475997
0.3759472817133443,0.8877539813289401
0.37233809001097695,0.8877058177826564
0.3716609871386171,0.8863361547762999
0.37045579352004393,0.8912685337726524
0.37265238879736406,0.8868753432180121
0.36898219388876674,0.882501648714003
0.36843839226883374,0.8864484954974742
0.36490342405618964,0.8866330114135206
0.36527472527472526,0.8863736263736264
0.366084185075283,0.8859215298384437
0.3606809445359693,0.886545853926414
0.3649153660145087,0.8875577049901077
0.3635664873174481,0.8884374656857362
0.3666630040654873,0.884298428744094
0.37141916364833716,0.881461969048403
0.3698042665493732,0.8912469760281504
0.36327652556349643,0.8869708631115998
0.3637262440953532,0.8864110732725475
0.36062870960650695,0.8850296768520554
0.3734330327688586,0.8850890697162964
0.36706218413535485,0.8857393979345198
0.3667325862447814,0.8870577894968139
0.3712121212121212,0.8883399209486166
0.36749038989566174,0.8836902800658979
0.37209046991655687,0.889877031181379
0.35949005385207167,0.8883393779536213
0.3655134541460736,0.8877539813289401
0.3704110793581007,0.8873378764563641
0.3624780316344464,0.8880711775043937
0.36589385781782224,0.8877046478408966
0.36958434132394985,0.884539256652738
0.3656552330694811,0.8884124890061565
0.3685598154454575,0.8889377128419202
0.3706063268892794,0.8889499121265377
0.3732409850483729,0.887203166226913
0.36678390855133,0.887997362057595
0.3699021655490821,0.8884247554138727
0.35949005385207167,0.8855918232772833
0.3566487317448117,0.8900845503458877
0.36467486818980666,0.8834578207381371
0.3626880421653673,0.8873394092456353
0.3711272247857614,0.8912326961107448
0.36813186813186816,0.8856043956043956
0.36604395604395606,0.8917582417582418
0.36522407732864676,0.8858743409490334
