corrected_dist,corrected_nearmiss
0.6933567971843378,0.9261988561372636
0.6971560338201384,0.926759635445262
0.6921893881138086,0.9262880369109084
0.6958049637601581,0.9271908631671424
0.6927472527472528,0.9262637362637364
0.6931868131868132,0.924945054945055
0.696416794899978,0.925807869861508
0.6924090959024497,0.9259584752279468
0.6953846153846154,0.925054945054945
0.6933479934029687,0.9236943375481034
0.6972658394641484,0.926869441089272
0.6948873007146784,0.9273227047828476
0.6962108731466228,0.9272926963207028
0.6943284238294131,0.9269070125302264
0.695833791359789,0.9263493459382214
0.6959719020963671,0.9279991219405116
0.6963109354413702,0.9281949934123848
0.6967032967032967,0.925934065934066
0.6946581666300286,0.9260276983952516
0.6943956043956044,0.9247252747252748
0.6925104326817483,0.9258730507357786
0.6975722289355157,0.928375260902999
0.6946397188049209,0.9265158172231986
0.6982625907191555,0.9274246756102924
0.6998022847100176,0.9281634446397188
0.6972759226713533,0.9271748681898068
0.6920879120879121,0.922967032967033
0.6973525211468746,0.927386575854114
0.6969896725994287,0.92748846407383
0.6967699406723797,0.925730608657438
0.7011329886701133,0.927950720492795
0.6960967564595932,0.9282023089609676
0.6908871056392217,0.925469935143454
0.6934154116741783,0.9244805979993403
0.696034274415028,0.9270570141711524
0.7001537110232763,0.929951690821256
0.6978788877898671,0.92823387185405
0.6950120852559877,0.9271588661832564
0.6917838312829525,0.9248681898066784
0.6960773541369081,0.9261619602241512
0.6967168112440979,0.926759635445262
0.6952747252747252,0.9257142857142856
0.695575804149742,0.9266659347897684
0.697452229299363,0.9276301339775972
0.699164651571774,0.9275664981314574
0.6952318171830367,0.9271588661832564
0.6917161063502527,0.9254010107668644
0.693668938228182,0.9273466695977138
0.700274574409665,0.927951674903899
0.699725425590335,0.927841845140033
0.6961204527970106,0.9274645565446752
0.6998572840048304,0.9289713470194312
0.6950159533502035,0.9259544504345912
0.6974190005491488,0.9276221856123008
0.6938192995938083,0.9250192117685804
0.6990994948385679,0.9277399516802108
0.6939806678383128,0.9258567662565904
0.6952318171830367,0.9269391342562074
0.6944871513287942,0.9266417746540744
0.6924175824175824,0.9254945054945056
0.6920202242251045,0.9250384699934052
0.6988798594333406,0.928069404788052
0.6963207029104888,0.9275123558484348
0.6975952563961788,0.9275282749533326
0.6979555946361837,0.9265772697296109
0.6954180859246236,0.9257224480826284
0.697286012526096,0.9279200087902428
0.6986918764427833,0.9273386830823348
0.6967699406723797,0.926170072511536
0.6922992420081292,0.9269471602768318
0.6962637362637363,0.9262637362637364
0.6968465003845731,0.9273706186133392
0.6969563784199538,0.924623667728821
0.6959578207381371,0.9266256590509666
0.6936263736263736,0.9247252747252748
0.6902800658978583,0.9245469522240528
0.6972628339012862,0.927118830383643
0.700812472551603,0.930171277997365
0.6971761344907154,0.926601472365674
0.6946917243653149,0.9257061215518188
0.6922823218997362,0.9252418645558488
0.6922570016474464,0.9263042284459088
0.6991539391275684,0.9287990330732888
0.6925189497967703,0.925189497967703
0.6932542298395957,0.926170072511536
0.6939134256207427,0.927049000219732
0.6954180859246236,0.9257224480826284
0.6955279639600044,0.9257224480826284
0.694945054945055,0.9265934065934066
0.6964403427818062,0.9251812788398154
0.6905337140347024,0.9255435976279376
0.6920035149384886,0.9255272407732864
0.6956378419953851,0.925392813976486
0.6951273046532046,0.9294337137840212
0.6965934065934066,0.9268131868131868
0.6982398239823983,0.9272827282728272
0.6926963207029105,0.9245469522240528
0.6904212031232816,0.9243374023974484
0.6959244205207075,0.9270570141711524
0.694074969770254,0.9268989776849512
0.6931356397583746,0.9276221856123008
0.6973958905614768,0.9268212284364356
0.6939896714646742,0.9255026920118667
0.6941331575477917,0.9264996704021096
0.6974060233018246,0.9275664981314574
0.6913620897815828,0.9258039732191856
0.6943284238294131,0.9261376126621236
0.6930421422300264,0.9278972783143108
0.6903558875219684,0.9239894551845342
0.695045589366143,0.926178183016588
0.7018797405738155,0.930526547213367
0.6966501922020868,0.9269632070291048
0.6908371786420567,0.923972753241046
0.7011001100110011,0.9294829482948296
0.6972628339012862,0.9261294932395296
0.6938887667619257,0.9263574411958672
0.6983516483516483,0.9286813186813186
0.6931443638760711,0.9267194023291584
0.6943773336261806,0.9259828684383924
0.699967029343884,0.9275744587317288
0.6920624450307827,0.9255716798592788
0.6976258518355682,0.9287755550670476
0.6974291364535267,0.9280377938914524
0.6902197802197803,0.9227472527472528
0.6928986938865108,0.9261332455273844
0.6936847885777045,0.9265238879736408
0.6966798592788038,0.9264511873350924
0.6920457042408262,0.926170072511536
0.6902878488244342,0.9247418149857174
0.6971227761915221,0.9264221392488468
0.6917665164339892,0.9241508189513026
0.6935253380235242,0.9260195668901836
0.694945054945055,0.9263736263736264
0.6926373626373626,0.9246153846153846
0.6928830711692883,0.9259707402925972
0.6938461538461539,0.926043956043956
0.6920202242251045,0.9262475269289954
0.6989448230380303,0.9288854693339196
0.6960439560439561,0.9271428571428572
0.6929583653740525,0.9266175985938702
0.6961538461538461,0.928901098901099
0.6964835164835165,0.927032967032967
0.6967699406723797,0.927708196000879
0.695308207889243,0.9269311064718164
0.6985383009121882,0.9271348499835148
0.6964069882430503,0.9260520821887704
0.6960202286719437,0.9264511873350924
0.6970995385629531,0.9267194023291584
0.6959674761015273,0.9260520821887704
0.6944474986256185,0.9252336448598132
0.6947588177123393,0.9260520821887704
0.6956569543705332,0.925673446948873
0.6946489396769586,0.9267113504010548
0.6928398857895893,0.9258730507357786
0.7000439174352218,0.9294027228809838
0.6946640316205533,0.926548089591568
0.6954610396746895,0.9277942631058358
0.6935253380235242,0.9249203033967242
0.6921978021978022,0.9256043956043956
0.6969463971880492,0.9265158172231986
0.7016926797098263,0.9303143548032534
0.6941422134300472,0.9266952412353006
0.6935236004390779,0.9251372118551044
0.6983412061957597,0.9291442381632428
0.6940569043172581,0.9269471602768318
0.6936758893280632,0.9244620114185332
0.6901098901098901,0.9262637362637364
0.6992853216052777,0.9282023089609676
0.6975491812287065,0.9275744587317288
0.6942275975810885,0.926443100604728
0.6964599824098505,0.9283201407211962
0.695518453427065,0.9260764499121266
0.6959147814627717,0.92741049857237
0.693076923076923,0.9265934065934066
0.6972628339012862,0.9278883148290644
0.697022959463913,0.9278259914313962
0.7005494505494505,0.9283516483516484
0.6936174887399759,0.9256289135449852
0.6900944432242477,0.9225785196573688
0.6943284238294131,0.9275664981314574
0.6968131868131868,0.9285714285714286
0.6929930700692993,0.925530744692553
0.6972990777338604,0.927536231884058
0.6967564595931831,0.9275426058273776
0.6986271279516749,0.9264140582097748
0.695054945054945,0.925934065934066
0.6957142857142857,0.9264835164835163
