corrected_nz_dist,corrected_nz_nearmiss
0.6527475342641219,0.9153323940053798
0.648738634908439,0.9126648738634908
0.6528809218950063,0.9153649167733675
0.6523352527191298,0.9147792706333974
0.6504928946357701,0.9157598258865702
0.6522017409114184,0.9152585765488991
0.6544174135723432,0.9158770806658131
0.6515112704918032,0.9148309426229508
0.6507042253521127,0.9143405889884764
0.6501857307544512,0.9132829511976431
0.6484445013442581,0.9142235309179363
0.6571099449635224,0.9168053244592346
0.6511270491803278,0.9163678278688525
0.6482264054296325,0.9118965296452811
0.6491228070175439,0.9140735049302088
0.6500576405789676,0.914435762776995
0.6483994878361076,0.9134443021766966
0.6498975934459805,0.9173067076292882
0.6493340163934426,0.9158555327868853
0.6494171897015499,0.9135391315486102
0.6519846350832267,0.9143405889884764
0.655561250640697,0.9168375192209124
0.6533828805740646,0.9145310097385956
0.6521182644310765,0.9173172916933316
0.6534272901985907,0.9146700832799487
0.646606914212548,0.912932138284251
0.6519902726225522,0.9142454882887495
0.6505314380842617,0.914329619669612
0.6565540194572452,0.9169226830517153
0.6504928946357701,0.9153757521444117
0.6528809218950063,0.9174135723431498
0.6473677468938133,0.9139234020750608
0.65231872918268,0.9139123750960799
0.6536491677336748,0.9176696542893726
0.6478043784406606,0.9131993342721803
0.6506085842408712,0.9135169762972454
0.6509156101933666,0.9140735049302088
0.6511776753712237,0.9150025601638505
0.6486555697823303,0.9133162612035851
0.6517342890055037,0.9164213490336618
0.6447233606557377,0.9117571721311475
0.6514278396721731,0.913305160711999
0.6542008196721312,0.9167520491803278
0.6553976181329235,0.9167627096939429
0.6480604276020996,0.9131993342721803
0.6498014602280006,0.9139234020750608
0.6522741832158873,0.915695067264574
0.6498144118776399,0.911941635735313
0.653398182516319,0.9152694227569436
0.6498014602280006,0.9137953118995773
0.6537772087067861,0.9143405889884764
0.6501024590163934,0.9123975409836066
0.6549250672473421,0.9162290252337646
0.6530925854782943,0.9136893328211039
0.6562980030721967,0.916026625704045
0.6473751600512164,0.9128040973111395
0.6557335041639974,0.9160794362588085
0.6455906821963394,0.9116856521182645
0.6512104521583194,0.9141795824260279
0.6527866752081999,0.9145419602818706
0.6514161220043573,0.9156734589260541
0.656890368852459,0.9176485655737705
0.6518177163338453,0.9146185355862775
0.6509989754098361,0.9145747950819673
0.652101486417222,0.9154279856483855
0.6562940197208349,0.9166346523242412
0.6512610421200871,0.9155037767251313
0.6541218637992832,0.916794674859191
0.6490396927016645,0.9143405889884764
0.6579149590163934,0.9181608606557377
0.652029189604404,0.9147356292408142
0.6517731404429651,0.9163999487901677
0.6504866803278688,0.914702868852459
0.6489947496478422,0.914329619669612
0.651812011781278,0.914329619669612
0.6495967225707335,0.9135834080143388
0.6518509030357371,0.9131548610221596
0.6530925854782943,0.9157382507363299
0.6512610421200871,0.9155037767251313
0.6539003458434738,0.914435762776995
0.6532258064516129,0.916026625704045
0.6504543709202611,0.9138615128631767
0.6514336917562724,0.9170506912442397
0.6529200819672131,0.9141905737704918
0.651812011781278,0.9142015622999103
0.6591112818542707,0.9190677423485721
0.6511717249327699,0.9142015622999103
0.6485205584731651,0.9131548610221596
0.6541122213681784,0.916474506789649
0.6495069791266488,0.9125368164937893
0.649718237704918,0.913422131147541
0.6529200819672131,0.9150870901639344
0.650909556751217,0.9128875224186523
0.6495518565941101,0.9144686299615877
0.6459667093469911,0.9128040973111395
0.6491093169293861,0.9141355888760733
0.6511598103293605,0.9142637447135717
0.6520179372197309,0.914029468289558
0.6436251920122887,0.9107782898105479
0.6504804612427931,0.914029468289558
0.6451075819672131,0.9125256147540983
0.6546642747309073,0.9183751922091236
0.6455825864276569,0.9139564660691422
0.6509542718073523,0.9148200333034456
0.6511776753712237,0.9125704045058883
0.6493406734092946,0.9125592113685828
0.6549295774647887,0.9183098591549296
0.6542008196721312,0.9148309426229508
0.6492508643872454,0.9138173901908054
0.6518565941101152,0.9157490396927017
0.654845730380233,0.9167840225323262
0.650909556751217,0.9141685882654369
0.6511330175393676,0.9151197029829727
0.6520625160133231,0.9142966948501153
0.6536885245901639,0.9163678278688525
0.6521961838903829,0.9135612754514022
